"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath" 
"S1_071743_IW2_20240101T005858_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:59Z","2024-01-01T00:59:02Z","35.99161031536918","75.9996992363162","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VV/1.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71743","111489057","034_071743_IW2","1","2024-01-01T00:58:58Z","2375.1924055546","25482","IW2"
"S1_071743_IW2_20240101T005858_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:59Z","2024-01-01T00:59:02Z","35.99161031536918","75.9996992363162","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VH/1.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71743","111489057","034_071743_IW2","1","2024-01-01T00:58:58Z","2375.1924055546","25482","IW2"
"OPERA_L2_RTC-S1_T034-071744-IW1_20240101T005859Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:51:29Z","RTC","2024-01-01T00:58:59Z","2024-01-01T00:59:02Z","35.76894130370408","76.83315495804666","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071744-IW1_20240101T005859Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071743-IW3_20240101T005858Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:21:39Z","RTC","2024-01-01T00:58:58Z","2024-01-01T00:59:02Z","36.07911236112519","75.04076792045335","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071743-IW3_20240101T005858Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071743_IW1_20240101T005857_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:58Z","2024-01-01T00:59:01Z","35.91057166163086","76.95143882825495","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VV/0.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71743","111489057","034_071743_IW1","0","2024-01-01T00:58:57Z","2374.2509605546","21571","IW1"
"S1_071743_IW1_20240101T005857_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:58Z","2024-01-01T00:59:01Z","35.91057166163086","76.95143882825495","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VH/0.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71743","111489057","034_071743_IW1","0","2024-01-01T00:58:57Z","2374.2509605546","21571","IW1"
"OPERA_L2_RTC-S1_T034-071743-IW2_20240101T005858Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:35:09Z","RTC","2024-01-01T00:58:58Z","2024-01-01T00:59:01Z","36.01290354750316","75.94160774626106","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071743-IW2_20240101T005858Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071742_IW3_20240101T005856_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:57Z","2024-01-01T00:59:00Z","36.22628368035137","75.11453687135314","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VV/0.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71742","111489056","034_071742_IW3","0","2024-01-01T00:58:56Z","2373.389683","24617","IW3"
"S1_071742_IW3_20240101T005856_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:57Z","2024-01-01T00:59:00Z","36.22628368035137","75.11453687135314","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VH/0.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71742","111489056","034_071742_IW3","0","2024-01-01T00:58:56Z","2373.389683","24617","IW3"
"S1A_IW_RAW__0SDV_20240101T005827_20240101T005900_051906_064573_DC98","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","469","2024-01-01T00:59:00.186119Z","2024-01-01T00:58:27Z","RAW","2024-01-01T00:58:27Z","2024-01-01T00:59:00Z","36.6841","76.3472","37.7886","75.1756","35.833","74.7821","37.5184","77.9462","35.5639","77.4819","","DESCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20240101T005827_20240101T005900_051906_064573_DC98.zip","1652.5055503845215","","","0","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1A_IW_RAW__0SDV_20240101T005827_20240101T005900_051906_064573_DC98","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","469","2024-01-01T00:59:00.186119Z","2024-01-01T00:58:27Z","METADATA_RAW","2024-01-01T00:58:27Z","2024-01-01T00:59:00Z","36.6841","76.3472","37.7886","75.1756","35.833","74.7821","37.5184","77.9462","35.5639","77.4819","","DESCENDING","https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20240101T005827_20240101T005900_051906_064573_DC98.iso.xml","0.039666175842285156","","","0","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071743-IW1_20240101T005857Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:35:09Z","RTC","2024-01-01T00:58:57Z","2024-01-01T00:59:00Z","35.93497284172473","76.86982400482722","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071743-IW1_20240101T005857Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071742_IW2_20240101T005855_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:56Z","2024-01-01T00:58:59Z","36.15794746091597","76.03327992744548","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VV/0.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71742","111489056","034_071742_IW2","0","2024-01-01T00:58:55Z","2372.433849","25482","IW2"
"S1_071742_IW2_20240101T005855_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:56Z","2024-01-01T00:58:59Z","36.15794746091597","76.03327992744548","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VH/0.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71742","111489056","034_071742_IW2","0","2024-01-01T00:58:55Z","2372.433849","25482","IW2"
"OPERA_L2_RTC-S1_T034-071742-IW3_20240101T005856Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:05:13Z","RTC","2024-01-01T00:58:56Z","2024-01-01T00:58:59Z","36.245105094024346","75.0736896019353","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071742-IW3_20240101T005856Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071742_IW1_20240101T005854_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:55Z","2024-01-01T00:58:58Z","36.077061618020444","76.9864681596972","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW1/VV/8.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71742","111489056","034_071742_IW1","8","2024-01-01T00:58:54Z","2371.492404546","21570","IW1"
"S1_071742_IW1_20240101T005854_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:55Z","2024-01-01T00:58:58Z","36.077061618020444","76.9864681596972","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW1/VH/8.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71742","111489056","034_071742_IW1","8","2024-01-01T00:58:54Z","2371.492404546","21570","IW1"
"OPERA_L2_RTC-S1_T034-071742-IW2_20240101T005855Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:47:27Z","RTC","2024-01-01T00:58:55Z","2024-01-01T00:58:58Z","36.17848065406936","75.97984400581393","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071742-IW2_20240101T005855Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071741_IW3_20240101T005853_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:54Z","2024-01-01T00:58:57Z","36.392281077985636","75.14787452467317","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW3/VV/8.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71741","111489055","034_071741_IW3","8","2024-01-01T00:58:53Z","2370.6311264351","24617","IW3"
"S1_071741_IW3_20240101T005853_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:54Z","2024-01-01T00:58:57Z","36.392281077985636","75.14787452467317","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW3/VH/8.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71741","111489055","034_071741_IW3","8","2024-01-01T00:58:53Z","2370.6311264351","24617","IW3"
"S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","469","2024-01-01T00:58:57.412630Z","2024-01-01T00:58:30Z","SLC","2024-01-01T00:58:30Z","2024-01-01T00:58:57Z","36.9396","76.1863","37.544918","77.775719","37.938511","74.949905","35.92329","77.385391","36.318455","74.62133","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC.zip","7438.058906555176","","","0","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","469","2024-01-01T00:58:57.412630Z","2024-01-01T00:58:30Z","METADATA_SLC","2024-01-01T00:58:30Z","2024-01-01T00:58:57Z","36.9396","76.1863","37.544918","77.775719","37.938511","74.949905","35.92329","77.385391","36.318455","74.62133","","DESCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC.iso.xml","0.06493186950683594","","","0","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071742-IW1_20240101T005854Z_20240101T113851Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:38:56Z","RTC","2024-01-01T00:58:54Z","2024-01-01T00:58:57Z","36.09068985804495","76.91062601084195","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071742-IW1_20240101T005854Z_20240101T113851Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1_071741_IW2_20240101T005852_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:53Z","2024-01-01T00:58:56Z","36.32385777663005","76.06983982210015","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW2/VV/8.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71741","111489055","034_071741_IW2","8","2024-01-01T00:58:52Z","2369.6773475477","25482","IW2"
"S1_071741_IW2_20240101T005852_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:53Z","2024-01-01T00:58:56Z","36.32385777663005","76.06983982210015","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW2/VH/8.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71741","111489055","034_071741_IW2","8","2024-01-01T00:58:52Z","2369.6773475477","25482","IW2"
"S1A_IW_GRDH_1SDV_20240101T005831_20240101T005856_051906_064573_C678","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","469","2024-01-01T00:58:56.485262Z","2024-01-01T00:58:31Z","METADATA_GRD_HD","2024-01-01T00:58:31Z","2024-01-01T00:58:56Z","36.9376","76.1772","37.475903","77.805351","37.8769","74.93306","35.981045","77.385979","36.382229","74.570831","","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20240101T005831_20240101T005856_051906_064573_C678.iso.xml","0.05630970001220703","","","0","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1A_IW_GRDH_1SDV_20240101T005831_20240101T005856_051906_064573_C678","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","469","2024-01-01T00:58:56.485262Z","2024-01-01T00:58:31Z","GRD_HD","2024-01-01T00:58:31Z","2024-01-01T00:58:56Z","36.9376","76.1772","37.475903","77.805351","37.8769","74.93306","35.981045","77.385979","36.382229","74.570831","","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20240101T005831_20240101T005856_051906_064573_C678.zip","1649.6889352798462","","","0","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071741-IW3_20240101T005853Z_20240101T113851Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:30:33Z","RTC","2024-01-01T00:58:53Z","2024-01-01T00:58:56Z","36.400712163877486","75.103169818285","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071741-IW3_20240101T005853Z_20240101T113851Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1_071741_IW1_20240101T005851_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:52Z","2024-01-01T00:58:55Z","36.24300192177275","77.02513453641866","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW1/VV/7.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71741","111489055","034_071741_IW1","7","2024-01-01T00:58:51Z","2368.7317924351","21570","IW1"
"S1_071741_IW1_20240101T005851_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:52Z","2024-01-01T00:58:55Z","36.24300192177275","77.02513453641866","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW1/VH/7.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71741","111489055","034_071741_IW1","7","2024-01-01T00:58:51Z","2368.7317924351","21570","IW1"
"OPERA_L2_RTC-S1_T034-071741-IW2_20240101T005852Z_20240101T113851Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:19:13Z","RTC","2024-01-01T00:58:52Z","2024-01-01T00:58:55Z","36.333919778151035","76.0147605485384","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071741-IW2_20240101T005852Z_20240101T113851Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1_071740_IW3_20240101T005850_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:51Z","2024-01-01T00:58:54Z","36.558108639369806","75.18246238284274","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW3/VV/7.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71740","111489054","034_071740_IW3","7","2024-01-01T00:58:50Z","2367.8725698805","24617","IW3"
"S1_071740_IW3_20240101T005850_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:51Z","2024-01-01T00:58:54Z","36.558108639369806","75.18246238284274","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW3/VH/7.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71740","111489054","034_071740_IW3","7","2024-01-01T00:58:50Z","2367.8725698805","24617","IW3"
"OPERA_L2_RTC-S1_T034-071741-IW1_20240101T005851Z_20240101T113851Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:53:31Z","RTC","2024-01-01T00:58:51Z","2024-01-01T00:58:54Z","36.26570253658995","76.95541368010556","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071741-IW1_20240101T005851Z_20240101T113851Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1_071740_IW2_20240101T005849_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:50Z","2024-01-01T00:58:53Z","36.48976009395911","76.10646045946385","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW2/VV/7.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71740","111489054","034_071740_IW2","7","2024-01-01T00:58:49Z","2366.9167354368","25482","IW2"
"S1_071740_IW2_20240101T005849_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:50Z","2024-01-01T00:58:53Z","36.48976009395911","76.10646045946385","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW2/VH/7.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71740","111489054","034_071740_IW2","7","2024-01-01T00:58:49Z","2366.9167354368","25482","IW2"
"S1_071740_IW1_20240101T005848_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:49Z","2024-01-01T00:58:53Z","36.40893333678783","77.06387796042458","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW1/VV/6.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71740","111489054","034_071740_IW1","6","2024-01-01T00:58:48Z","2365.9773469931","21570","IW1"
"S1_071740_IW1_20240101T005848_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:49Z","2024-01-01T00:58:53Z","36.40893333678783","77.06387796042458","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW1/VH/6.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71740","111489054","034_071740_IW1","6","2024-01-01T00:58:48Z","2365.9773469931","21570","IW1"
"OPERA_L2_RTC-S1_T034-071740-IW3_20240101T005850Z_20240101T113851Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:41:16Z","RTC","2024-01-01T00:58:50Z","2024-01-01T00:58:53Z","36.577312662371796","75.13857869994443","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071740-IW3_20240101T005850Z_20240101T113851Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
"S1_071739_IW3_20240101T005847_VV_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:49Z","2024-01-01T00:58:52Z","36.723928519902074","75.21709524067445","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW3/VV/6.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71739","111489053","034_071739_IW3","6","2024-01-01T00:58:47Z","2365.1160688822","24617","IW3"
"S1_071739_IW3_20240101T005847_VH_ECFC-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:58:49Z","2024-01-01T00:58:52Z","36.723928519902074","75.21709524067445","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005830_20240101T005857_051906_064573_ECFC/IW3/VH/6.tiff","","","","","S1A_IWDV_0469_0475_051906_034","","","","71739","111489053","034_071739_IW3","6","2024-01-01T00:58:47Z","2365.1160688822","24617","IW3"
"OPERA_L2_RTC-S1_T034-071740-IW2_20240101T005849Z_20240101T113851Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:04:20Z","RTC","2024-01-01T00:58:49Z","2024-01-01T00:58:52Z","36.509864256138265","76.05472385355395","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071740-IW2_20240101T005849Z_20240101T113851Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0469_0475_051906_034","","","","","","","","","","",""
